Player,Opponent Team,Venue,Avg Run,Avg Run WV,Strike Rate,Strike Rate WV,Economy,Economy WV,Wickets per Match,Wickets per Match WV,Bowling Avg,Bowling Avg WV,Win Percentage
SC Ganguly,Rajasthan Royals,Sawai Mansingh Stadium,26.5,31.625,117,116,14.0,10.333333333333334,0.0,0.3333333333333333,65,62.0,25
SC Ganguly,Rajasthan Royals,Subrata Roy Sahara Stadium,14.0,31.625,73,116,16,10.333333333333334,0,0.3333333333333333,65,62.0,25
SC Ganguly,Rajasthan Royals,"Sardar Patel Stadium, Motera",33.0,31.625,113,116,16,10.333333333333334,0,0.3333333333333333,65,62.0,25
SC Ganguly,Rajasthan Royals,Eden Gardens,53.5,31.625,121,116,12.0,10.333333333333334,1.0,0.3333333333333333,24.0,62.0,25
SC Ganguly,Rajasthan Royals,Kingsmead,0.0,31.625,0,116,16,10.333333333333334,0,0.3333333333333333,65,62.0,25
SC Ganguly,Delhi Daredevils,Feroz Shah Kotla,23.0,25.666666666666668,86,96,7.0,7.5,3.0,0.75,9.333333333333334,25.0,50
SC Ganguly,Delhi Daredevils,New Wanderers Stadium,44.0,25.666666666666668,93,96,16,7.5,0,0.75,65,25.0,50
SC Ganguly,Delhi Daredevils,Subrata Roy Sahara Stadium,1.0,25.666666666666668,25,96,12.0,7.5,0.0,0.75,65,25.0,50
SC Ganguly,Delhi Daredevils,Eden Gardens,31.5,25.666666666666668,112,96,7.0,7.5,0.0,0.75,65,25.0,50
Mashrafe Mortaza,Deccan Chargers,New Wanderers Stadium,2.0,2.0,100,100,14.75,14.75,1.0,1.0,59.0,59.0,40
SW Tait,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",10,10,70,70,5.833333333333333,5.833333333333333,2.6666666666666665,2.6666666666666665,8.75,8.75,66
SW Tait,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,1.0,33,33,11.333333333333334,11.333333333333334,0.0,0.0,65,65,40
SW Tait,Deccan Chargers,"Sardar Patel Stadium, Motera",10,10,70,70,6.25,7.5,4.0,2.0,6.25,15.0,50
SW Tait,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",10,10,70,70,8.75,7.5,0.0,2.0,65,15.0,50
SW Tait,Mumbai Indians,Brabourne Stadium,10,10,70,70,11.75,10.875,2.0,1.0,23.5,43.5,40
SW Tait,Mumbai Indians,Sawai Mansingh Stadium,10,10,70,70,10.0,10.875,0.0,1.0,65,43.5,40
SW Tait,Chennai Super Kings,Sawai Mansingh Stadium,10,1.0,70,70,5.0,7.25,1.0,1.0,20.0,29.0,100
SW Tait,Chennai Super Kings,"Sardar Patel Stadium, Motera",1.0,1.0,100,100,5.5,7.25,2.0,1.0,11.0,29.0,100
SW Tait,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,1.0,70,70,11.25,7.25,0.0,1.0,65,29.0,100
SW Tait,Kolkata Knight Riders,Sawai Mansingh Stadium,10,0.0,70,70,7.25,7.5,1.0,0.6666666666666666,29.0,45.0,40
SW Tait,Kolkata Knight Riders,"Sardar Patel Stadium, Motera",10,0.0,70,70,7.5,7.5,0.0,0.6666666666666666,65,45.0,40
SW Tait,Kolkata Knight Riders,Eden Gardens,0.0,0.0,0,0,7.75,7.5,1.0,0.6666666666666666,31.0,45.0,40
SW Tait,Kochi Tuskers Kerala,Holkar Cricket Stadium,10.0,10.0,111,111,12.0,12.0,0.0,0.0,65,65,40
SW Tait,Delhi Daredevils,Feroz Shah Kotla,11.0,11.0,91,91,13.75,10.933333333333334,1.0,0.75,55.0,54.666666666666664,40
SW Tait,Delhi Daredevils,Sawai Mansingh Stadium,10,11.0,70,70,11.571428571428571,10.933333333333334,1.0,0.75,40.5,54.666666666666664,40
SW Tait,Delhi Daredevils,"Sardar Patel Stadium, Motera",10,11.0,70,70,7.0,10.933333333333334,0.0,0.75,65,54.666666666666664,40
SW Tait,Pune Warriors,Sawai Mansingh Stadium,10,10,70,70,6.25,5.0,1.0,2.0,25.0,10.0,100
SW Tait,Pune Warriors,Subrata Roy Sahara Stadium,10,10,70,70,3.75,5.0,3.0,2.0,5.0,10.0,100
Virat Singh,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",4.0,4.0,28,28,16,16,0,0,65,65,40
Virat Singh,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",11.0,11.0,91,91,16,16,0,0,65,65,40
BR Dunk,Sunrisers Hyderabad,Dubai International Cricket Stadium,20.0,20.0,111,111,16,16,0,0,65,65,40
BR Dunk,Kings XI Punjab,Wankhede Stadium,5.0,5.0,125,125,16,16,0,0,65,65,100
BR Dunk,Royal Challengers Bangalore,Wankhede Stadium,15.0,15.0,107,107,16,16,0,0,65,65,100
Jaskaran Singh,Kings XI Punjab,Barabati Stadium,3.0,3.0,100,100,12.0,12.0,1.0,1.0,12.0,12.0,100
Jaskaran Singh,Royal Challengers Bangalore,SuperSport Park,10,10,70,70,10.666666666666666,10.666666666666666,0.0,0.0,65,65,40
Jaskaran Singh,Mumbai Indians,Brabourne Stadium,0.0,0.5,0,25,14.0,9.666666666666666,0.0,1.0,65,29.0,40
Jaskaran Singh,Mumbai Indians,Dr DY Patil Sports Academy,1.0,0.5,50,25,7.5,9.666666666666666,2.0,1.0,15.0,29.0,40
Jaskaran Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,10,70,70,16.0,16.0,0.0,0.0,65,65,100
Jaskaran Singh,Kolkata Knight Riders,Dr DY Patil Sports Academy,4.0,4.0,100,100,9.0,8.0,1.0,1.5,36.0,18.666666666666668,40
Jaskaran Singh,Kolkata Knight Riders,Eden Gardens,10,4.0,70,70,6.666666666666667,8.0,2.0,1.5,10.0,18.666666666666668,40
M Theekshana,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",10,10,70,70,7.75,7.166666666666667,0.0,0.3333333333333333,65,86.0,66
M Theekshana,Sunrisers Hyderabad,"Maharashtra Cricket Association Stadium, Pune",10,10,70,70,6.75,7.166666666666667,0.0,0.3333333333333333,65,86.0,66
M Theekshana,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,7.0,7.166666666666667,1.0,0.3333333333333333,28.0,86.0,66
M Theekshana,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",10,10,70,70,7.5,6.9,1.0,1.0,30.0,23.0,100
M Theekshana,Delhi Capitals,"Arun Jaitley Stadium, Delhi",10,10,70,70,5.75,6.9,2.0,1.0,11.5,23.0,100
M Theekshana,Delhi Capitals,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,8.0,6.9,0.0,1.0,65,23.0,100
M Theekshana,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",10,7.0,70,70,8.25,8.5,4.0,2.6666666666666665,8.25,12.75,40
M Theekshana,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",7.0,7.0,175,175,6.75,8.5,3.0,2.6666666666666665,9.0,12.75,40
M Theekshana,Royal Challengers Bangalore,"M Chinnaswamy Stadium, Bengaluru",10,7.0,70,70,10.5,8.5,1.0,2.6666666666666665,42.0,12.75,40
M Theekshana,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",10,0.0,70,70,8.75,7.909090909090909,1.0,0.3333333333333333,35.0,87.0,40
M Theekshana,Mumbai Indians,"MA Chidambaram Stadium, Chepauk, Chennai",10,0.0,70,70,7.0,7.909090909090909,0.0,0.3333333333333333,65,87.0,40
M Theekshana,Mumbai Indians,"Wankhede Stadium, Mumbai",0.0,0.0,0,0,8.0,7.909090909090909,0.0,0.3333333333333333,65,87.0,40
M Theekshana,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",10,10,70,70,9.25,9.25,2.0,2.0,18.5,18.5,40
M Theekshana,Kolkata Knight Riders,"Eden Gardens, Kolkata",10,10,70,70,8.0,7.714285714285714,2.0,1.0,16.0,27.0,50
M Theekshana,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,7.333333333333333,7.714285714285714,0.0,1.0,65,27.0,50
M Theekshana,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",10,10,70,70,7.5,9.0,1.0,0.5,30.0,72.0,40
M Theekshana,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,10.5,9.0,0.0,0.5,65,72.0,40
M Theekshana,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",10,10,70,70,7.0,7.666666666666667,2.0,1.3333333333333333,14.0,23.0,66
M Theekshana,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",10,10,70,70,9.0,7.666666666666667,0.0,1.3333333333333333,65,23.0,66
M Theekshana,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,7.0,7.666666666666667,2.0,1.3333333333333333,14.0,23.0,66
M Theekshana,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",10,10,70,70,9.25,8.625,0.0,0.5,65,69.0,40
M Theekshana,Punjab Kings,"Wankhede Stadium, Mumbai",10,10,70,70,8.0,8.625,1.0,0.5,32.0,69.0,40
MV Boucher,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",39.0,20.5,118,110,16,16,0,0,65,65,50
MV Boucher,Kings XI Punjab,Kingsmead,2.0,20.5,50,110,16,16,0,0,65,65,50
MV Boucher,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,1.0,50,50,16,16,0,0,65,65,40
MV Boucher,Deccan Chargers,New Wanderers Stadium,5.0,10.5,83,105,16,16,0,0,65,65,50
MV Boucher,Deccan Chargers,M Chinnaswamy Stadium,16.0,10.5,114,105,16,16,0,0,65,65,50
MV Boucher,Mumbai Indians,Wankhede Stadium,39.0,35.0,195,145,16,16,0,0,65,65,33
MV Boucher,Mumbai Indians,St George's Park,48.0,35.0,129,145,16,16,0,0,65,65,33
MV Boucher,Mumbai Indians,M Chinnaswamy Stadium,18.0,35.0,120,145,16,16,0,0,65,65,33
MV Boucher,Chennai Super Kings,Kingsmead,5.0,9.25,100,112,16,16,0,0,65,65,75
MV Boucher,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",17.0,9.25,113,112,16,16,0,0,65,65,75
MV Boucher,Chennai Super Kings,M Chinnaswamy Stadium,7.5,9.25,115,112,16,16,0,0,65,65,75
MV Boucher,Kolkata Knight Riders,SuperSport Park,13.0,23.75,130,128,16,16,0,0,65,65,50
MV Boucher,Kolkata Knight Riders,Eden Gardens,50.0,23.75,125,128,16,16,0,0,65,65,50
MV Boucher,Kolkata Knight Riders,Kingsmead,25.0,23.75,192,128,16,16,0,0,65,65,50
MV Boucher,Kolkata Knight Riders,M Chinnaswamy Stadium,7.0,23.75,63,128,16,16,0,0,65,65,50
MV Boucher,Kochi Tuskers Kerala,Nehru Stadium,5.0,5.0,125,125,16,16,0,0,65,65,40
MV Boucher,Rajasthan Royals,SuperSport Park,6.0,5.0,75,55,16,16,0,0,65,65,40
MV Boucher,Rajasthan Royals,M Chinnaswamy Stadium,4.0,5.0,40,55,16,16,0,0,65,65,40
MV Boucher,Delhi Daredevils,Feroz Shah Kotla,31.0,19.75,182,136,16,16,0,0,65,65,25
MV Boucher,Delhi Daredevils,New Wanderers Stadium,10.0,19.75,111,136,16,16,0,0,65,65,25
MV Boucher,Delhi Daredevils,St George's Park,36.0,19.75,124,136,16,16,0,0,65,65,25
MV Boucher,Delhi Daredevils,M Chinnaswamy Stadium,2.0,19.75,66,136,16,16,0,0,65,65,25
MS Bisla,Sunrisers Hyderabad,Eden Gardens,28.0,21.5,116,100,16,16,0,0,65,65,50
MS Bisla,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",15.0,21.5,78,100,16,16,0,0,65,65,50
MS Bisla,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",5.5,22.25,68,101,16,16,0,0,65,65,50
MS Bisla,Kings XI Punjab,Eden Gardens,39.0,22.25,108,101,16,16,0,0,65,65,50
MS Bisla,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",28.0,30.0,103,126,16,16,0,0,65,65,40
MS Bisla,Royal Challengers Bangalore,JSCA International Stadium Complex,0.0,30.0,0,126,16,16,0,0,65,65,40
MS Bisla,Royal Challengers Bangalore,M Chinnaswamy Stadium,40.666666666666664,30.0,135,126,16,16,0,0,65,65,40
MS Bisla,Deccan Chargers,Barabati Stadium,5.0,9.666666666666666,47,69,16,16,0,0,65,65,66
MS Bisla,Deccan Chargers,Eden Gardens,19.0,9.666666666666666,90,69,16,16,0,0,65,65,66
MS Bisla,Mumbai Indians,Brabourne Stadium,11.0,12.25,110,104,16,16,0,0,65,65,40
MS Bisla,Mumbai Indians,Wankhede Stadium,17.0,12.25,89,104,16,16,0,0,65,65,40
MS Bisla,Mumbai Indians,Eden Gardens,1.0,12.25,50,104,16,16,0,0,65,65,40
MS Bisla,Mumbai Indians,M Chinnaswamy Stadium,20.0,12.25,125,104,16,16,0,0,65,65,40
MS Bisla,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",53.75,46.4,139,138,16,16,0,0,65,65,20
MS Bisla,Chennai Super Kings,M Chinnaswamy Stadium,17.0,46.4,121,138,16,16,0,0,65,65,20
MS Bisla,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",22.0,20.0,78,97,16,16,0,0,65,65,50
MS Bisla,Kolkata Knight Riders,Eden Gardens,18.0,20.0,138,97,16,16,0,0,65,65,50
MS Bisla,Kochi Tuskers Kerala,Eden Gardens,16.0,16.0,114,114,16,16,0,0,65,65,40
MS Bisla,Rajasthan Royals,Sheikh Zayed Stadium,3.0,15.875,33,95,16,16,0,0,65,65,50
MS Bisla,Rajasthan Royals,Sawai Mansingh Stadium,7.333333333333333,15.875,88,95,16,16,0,0,65,65,50
MS Bisla,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",35.0,15.875,184,95,16,16,0,0,65,65,50
MS Bisla,Rajasthan Royals,Eden Gardens,22.333333333333332,15.875,83,95,16,16,0,0,65,65,50
MS Bisla,Delhi Daredevils,"Punjab Cricket Association Stadium, Mohali",2.0,3.3333333333333335,33,43,16,16,0,0,65,65,33
MS Bisla,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,4.0,3.3333333333333335,50,43,16,16,0,0,65,65,33
MS Bisla,Delhi Daredevils,Eden Gardens,4.0,3.3333333333333335,44,43,16,16,0,0,65,65,33
MS Bisla,Pune Warriors,Subrata Roy Sahara Stadium,12.0,6.5,92,68,16,16,0,0,65,65,50
MS Bisla,Pune Warriors,JSCA International Stadium Complex,1.0,6.5,16,68,16,16,0,0,65,65,50
Mukesh Kumar,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",10,10,70,70,19.0,13.0,0.0,0.0,65,65,50
Mukesh Kumar,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",10,10,70,70,9.0,13.0,0.0,0.0,65,65,50
Mukesh Kumar,Royal Challengers Bangalore,"Arun Jaitley Stadium, Delhi",10,10,70,70,10.0,10.0,1.0,1.0,30.0,30.0,100
Mukesh Kumar,Mumbai Indians,"Arun Jaitley Stadium, Delhi",10,10,70,70,15.0,15.0,2.0,2.0,15.0,15.0,40
Mukesh Kumar,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",0.0,0.0,0,0,8.5,8.5,0.0,0.0,65,65,40
Mukesh Kumar,Kolkata Knight Riders,"Arun Jaitley Stadium, Delhi",10,10,70,70,8.5,8.5,2.0,2.0,17.0,17.0,100
Mukesh Kumar,Rajasthan Royals,"Barsapara Cricket Stadium, Guwahati",1.0,1.0,100,100,9.25,9.25,2.0,2.0,18.5,18.5,40
Mukesh Kumar,Gujarat Titans,"Arun Jaitley Stadium, Delhi",10,10,70,70,10.5,10.5,0.0,0.0,65,65,40
Mukesh Kumar,Punjab Kings,"Arun Jaitley Stadium, Delhi",6.0,6.0,75,75,3.0,11.2,1.0,1.0,3.0,28.0,40
Mukesh Kumar,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",10,6.0,70,70,13.25,11.2,1.0,1.0,53.0,28.0,40
DJ Muthuswami,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,10,10,70,70,10.5,10.5,0.0,0.0,65,65,100
DJ Muthuswami,Kings XI Punjab,Maharashtra Cricket Association Stadium,10,10,70,70,8.666666666666666,8.666666666666666,0.0,0.0,65,65,100
DJ Muthuswami,Royal Challengers Bangalore,Feroz Shah Kotla,1.0,1.0,33,33,14.0,14.0,0.0,0.0,65,65,40
DJ Muthuswami,Mumbai Indians,Feroz Shah Kotla,10,10,70,70,3.5,3.5,1.0,1.0,7.0,7.0,100
DJ Muthuswami,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10,10,70,70,7.333333333333333,7.333333333333333,1.0,1.0,22.0,22.0,40
DJ Muthuswami,Kolkata Knight Riders,Feroz Shah Kotla,10,10,70,70,6.0,6.0,2.0,2.0,9.0,9.0,40
GD Phillips,Royal Challengers Bangalore,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",5.0,5.0,125,125,10.0,10.0,0.0,0.0,65,65,40
GD Phillips,Mumbai Indians,Sharjah Cricket Stadium,4.0,2.5,30,29,16,16,0,0,65,65,40
GD Phillips,Mumbai Indians,"Wankhede Stadium, Mumbai",1.0,2.5,25,29,16,16,0,0,65,65,40
GD Phillips,Chennai Super Kings,"Zayed Cricket Stadium, Abu Dhabi",14.0,14.0,175,175,3.0,3.0,0.0,0.0,65,65,100
GD Phillips,Lucknow Super Giants,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",0.0,0.0,0,0,5.0,5.0,1.0,1.0,10.0,10.0,40
GD Phillips,Kolkata Knight Riders,Sharjah Cricket Stadium,8.0,8.0,66,66,17.0,17.0,1.0,1.0,17.0,17.0,40
GD Phillips,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",25.0,16.5,357,253,16,16,0,0,65,65,50
GD Phillips,Rajasthan Royals,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",8.0,16.5,133,253,16,16,0,0,65,65,50
SS Tiwary,Sunrisers Hyderabad,Sharjah Cricket Stadium,1.0,12.0,33,92,16,16,0,0,65,65,40
SS Tiwary,Sunrisers Hyderabad,Shaheed Veer Narayan Singh International Stadium,26.0,12.0,100,92,16,16,0,0,65,65,40
SS Tiwary,Sunrisers Hyderabad,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,9.0,12.0,90,92,16,16,0,0,65,65,40
SS Tiwary,Kings XI Punjab,Brabourne Stadium,31.0,10.4,129,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,6.0,10.4,42,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,Feroz Shah Kotla,5.0,10.4,100,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",8.333333333333334,10.4,113,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,17.0,10.4,106,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,Kingsmead,6.0,10.4,150,109,16,16,0,0,65,65,50
SS Tiwary,Kings XI Punjab,M Chinnaswamy Stadium,7.0,10.4,140,109,16,16,0,0,65,65,50
SS Tiwary,Delhi Capitals,Sharjah Cricket Stadium,15.0,15.0,78,78,16,16,0,0,65,65,40
SS Tiwary,Gujarat Lions,Maharashtra Cricket Association Stadium,1.0,1.0,50,50,16,16,0,0,65,65,40
SS Tiwary,Royal Challengers Bangalore,Brabourne Stadium,25.0,29.4,119,131,16,16,0,0,65,65,40
SS Tiwary,Royal Challengers Bangalore,Sheikh Zayed Stadium,5.0,29.4,62,131,16,16,0,0,65,65,40
SS Tiwary,Royal Challengers Bangalore,Dr DY Patil Sports Academy,52.0,29.4,167,131,16,16,0,0,65,65,40
SS Tiwary,Royal Challengers Bangalore,M Chinnaswamy Stadium,32.5,29.4,125,131,16,16,0,0,65,65,40
SS Tiwary,Deccan Chargers,Brabourne Stadium,44.0,17.6,125,110,16,16,0,0,65,65,40
SS Tiwary,Deccan Chargers,Dr DY Patil Sports Academy,4.0,17.6,133,110,16,16,0,0,65,65,40
SS Tiwary,Deccan Chargers,SuperSport Park,3.0,17.6,60,110,16,16,0,0,65,65,40
SS Tiwary,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",18.5,17.6,100,110,16,16,0,0,65,65,40
SS Tiwary,Mumbai Indians,Wankhede Stadium,17.0,22.666666666666668,106,113,16,16,0,0,65,65,16
SS Tiwary,Mumbai Indians,Maharashtra Cricket Association Stadium,57.0,22.666666666666668,118,113,16,16,0,0,65,65,16
SS Tiwary,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",8.0,22.666666666666668,66,113,16,16,0,0,65,65,16
SS Tiwary,Mumbai Indians,M Chinnaswamy Stadium,18.5,22.666666666666668,132,113,16,16,0,0,65,65,16
SS Tiwary,Chennai Super Kings,Dubai International Cricket Stadium,50.0,19.4,121,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,Sheikh Zayed Stadium,42.0,19.4,135,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,"Brabourne Stadium, Mumbai",2.0,19.4,66,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,Wankhede Stadium,9.0,19.4,150,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,Dr DY Patil Sports Academy,0.0,19.4,0,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",19.5,19.4,104,104,16,16,0,0,65,65,20
SS Tiwary,Chennai Super Kings,M Chinnaswamy Stadium,13.0,19.4,46,104,16,16,0,0,65,65,20
SS Tiwary,Kolkata Knight Riders,Brabourne Stadium,30.0,19.5,125,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,Sheikh Zayed Stadium,21.0,19.5,150,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,"Zayed Cricket Stadium, Abu Dhabi",5.0,19.5,250,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,JSCA International Stadium Complex,1.0,19.5,33,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,Eden Gardens,30.8,19.5,114,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,St George's Park,4.0,19.5,133,113,16,16,0,0,65,65,41
SS Tiwary,Kolkata Knight Riders,M Chinnaswamy Stadium,9.5,19.5,76,113,16,16,0,0,65,65,41
SS Tiwary,Kochi Tuskers Kerala,Nehru Stadium,26.0,26.0,104,104,16,16,0,0,65,65,100
SS Tiwary,Rajasthan Royals,Brabourne Stadium,40.5,25.714285714285715,162,127,16,16,0,0,65,65,42
SS Tiwary,Rajasthan Royals,Sheikh Zayed Stadium,34.0,25.714285714285715,136,127,16,16,0,0,65,65,42
SS Tiwary,Rajasthan Royals,Sawai Mansingh Stadium,11.5,25.714285714285715,114,127,16,16,0,0,65,65,42
SS Tiwary,Rajasthan Royals,M Chinnaswamy Stadium,21.0,25.714285714285715,91,127,16,16,0,0,65,65,42
SS Tiwary,Delhi Daredevils,Brabourne Stadium,38.0,24.666666666666668,135,125,16,16,0,0,65,65,100
SS Tiwary,Delhi Daredevils,Feroz Shah Kotla,33.333333333333336,24.666666666666668,129,125,16,16,0,0,65,65,100
SS Tiwary,Delhi Daredevils,Dr DY Patil Sports Academy,9.0,24.666666666666668,90,125,16,16,0,0,65,65,100
SS Tiwary,Delhi Daredevils,M Chinnaswamy Stadium,1.0,24.666666666666668,33,125,16,16,0,0,65,65,100
SS Tiwary,Pune Warriors,Subrata Roy Sahara Stadium,44.0,28.0,112,126,16,16,0,0,65,65,100
SS Tiwary,Pune Warriors,M Chinnaswamy Stadium,17.333333333333332,28.0,157,126,16,16,0,0,65,65,100
SS Tiwary,Punjab Kings,"Zayed Cricket Stadium, Abu Dhabi",45.0,45.0,121,121,16,16,0,0,65,65,100
Anureet Singh,Sunrisers Hyderabad,"Punjab Cricket Association Stadium, Mohali",0.0,7.5,0,107,7.0,9.307692307692308,1.0,0.5,28.0,60.5,40
Anureet Singh,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",15.0,7.5,125,107,11.0,9.307692307692308,0.5,0.5,55.0,60.5,40
Anureet Singh,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",10,7.5,70,70,9.5,9.307692307692308,0.0,0.5,65,60.5,40
Anureet Singh,Kings XI Punjab,Holkar Cricket Stadium,10,10,70,70,10.0,10.666666666666666,1.0,1.0,20.0,16.0,50
Anureet Singh,Kings XI Punjab,Sawai Mansingh Stadium,10,10,70,70,12.0,10.666666666666666,1.0,1.0,12.0,16.0,50
Anureet Singh,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",10,0.0,70,70,11.0,7.111111111111111,2.0,0.6666666666666666,11.0,32.0,40
Anureet Singh,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",10,0.0,70,70,5.0,7.111111111111111,0.0,0.6666666666666666,65,32.0,40
Anureet Singh,Royal Challengers Bangalore,M Chinnaswamy Stadium,0.0,0.0,0,0,6.75,7.111111111111111,0.0,0.6666666666666666,65,32.0,40
Anureet Singh,Mumbai Indians,"Punjab Cricket Association Stadium, Mohali",10,10,70,70,8.0,9.125,1.0,1.5,32.0,24.333333333333332,50
Anureet Singh,Mumbai Indians,Wankhede Stadium,10,10,70,70,10.25,9.125,2.0,1.5,20.5,24.333333333333332,50
Anureet Singh,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",10,10.0,70,70,10.0,10.375,0.0,0.3333333333333333,65,83.0,40
Anureet Singh,Chennai Super Kings,SuperSport Park,10,10.0,70,70,12.0,10.375,0.0,0.3333333333333333,65,83.0,40
Anureet Singh,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",10.0,10.0,50,50,10.25,10.375,1.0,0.3333333333333333,41.0,83.0,40
Anureet Singh,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,0.0,1.5,0,60,9.5,11.777777777777779,0.0,1.0,65,35.333333333333336,40
Anureet Singh,Kolkata Knight Riders,Eden Gardens,3.0,1.5,75,60,13.6,11.777777777777779,1.5,1.0,22.666666666666668,35.333333333333336,40
Anureet Singh,Rajasthan Royals,Newlands,10,0.0,70,70,8.75,8.333333333333334,2.0,2.0,17.5,16.666666666666668,40
Anureet Singh,Rajasthan Royals,"Sardar Patel Stadium, Motera",10,0.0,70,70,10.5,8.333333333333334,1.0,2.0,42.0,16.666666666666668,40
